GLOVER.txt-1,0,1089,1089,4,Y,Y,1.0,0,1089,HeatEvaluator=0.5541105691777465
GLOVER.txt-2,0,912,912,2,N,N,-,-1,-1,HeatEvaluator=0.32291890808948276
GLOVER.txt-3,0,1923,1923,9,N,Y,1.0,0,1923,HeatEvaluator=0.3806915920889656
GLOVER.txt-4,0,1530,1530,15,N,N,-,-1,-1,HeatEvaluator=0.22821109547387594
GLOVER.txt-5,0,1263,1263,8,Y,Y,1.0,0,1263,HeatEvaluator=0.9354687672123637
GLOVER.txt-6,0,721,721,6,N,N,-,-1,-1,HeatEvaluator=0.1912257619721154
GLOVER.txt-7,0,767,767,5,Y,Y,1.0,0,767,HeatEvaluator=0.6006894773932308
GLOVER.txt-8,0,949,949,3,N,N,-,-1,-1,HeatEvaluator=0.04414150187455555
GRONOW.txt-9,0,1099,1099,4,N,Y,1.0,0,1099,HeatEvaluator=0.33367259816457834
GRONOW.txt-10,0,832,832,5,N,N,-,-1,-1,HeatEvaluator=0.20761776946907692
GRONOW.txt-11,0,899,899,4,Y,Y,1.0,0,899,HeatEvaluator=0.7683178104559154
GRONOW.txt-12,0,906,906,4,N,N,-,-1,-1,HeatEvaluator=0.0
GRONOW.txt-13,0,1025,1025,6,N,Y,1.0,0,1025,HeatEvaluator=0.4293579799130865
GRONOW.txt-14,0,1128,1128,9,N,N,-,-1,-1,HeatEvaluator=0.0
MASONB.txt-15,0,83,83,1,Y,Y,1.0,0,83,HeatEvaluator=1.7506145331333334
MASONB.txt-16,0,122,122,1,N,N,-,-1,-1,HeatEvaluator=0.0
MASONB.txt-17,0,225,225,2,N,Y,1.0,0,225,HeatEvaluator=0.24394291809
MASONB.txt-18,0,245,245,2,N,N,-,-1,-1,HeatEvaluator=0.0
MASONB.txt-19,0,148,148,1,N,Y,1.0,0,148,HeatEvaluator=0.3733196176563636
MASONB.txt-20,0,218,218,1,N,N,-,-1,-1,HeatEvaluator=0.0
MASONB.txt-21,0,125,125,1,Y,Y,1.0,0,125,HeatEvaluator=0.7104487123025
MASONB.txt-22,0,192,192,1,N,N,-,-1,-1,HeatEvaluator=0.0
MASONB.txt-23,0,434,434,4,Y,Y,1.0,0,434,HeatEvaluator=1.200258262968788
MASONB.txt-24,0,290,290,1,Y,N,-,-1,-1,HeatEvaluator=0.7601282140122727
MASONB.txt-25,0,1171,1171,9,Y,Y,1.0,0,1171,HeatEvaluator=1.3563177458496807
MASONB.txt-26,0,1016,1016,8,N,N,-,-1,-1,HeatEvaluator=0.1236267608555263
MASONB.txt-27,0,88,88,1,Y,Y,1.0,0,88,HeatEvaluator=0.5575838127771429
MASONB.txt-28,0,164,164,2,Y,N,-,-1,-1,HeatEvaluator=0.6051786800563637
MASONB.txt-29,0,710,710,4,Y,Y,1.0,0,710,HeatEvaluator=1.7915355001926787
MASONB.txt-30,0,499,499,5,Y,N,-,-1,-1,HeatEvaluator=0.8774718870175675
MASONB.txt-31,0,133,133,1,N,Y,1.0,0,133,HeatEvaluator=0.45066244575222225
MASONB.txt-32,0,205,205,3,N,N,-,-1,-1,HeatEvaluator=0.0
MASONB.txt-33,0,622,622,5,Y,Y,1.0,0,622,HeatEvaluator=1.450024371715769
MASONB.txt-34,0,530,530,4,N,N,-,-1,-1,HeatEvaluator=0.10748823551575
MASONB.txt-35,0,744,744,6,Y,Y,1.0,0,744,HeatEvaluator=0.7496425467652542
MASONB.txt-36,0,489,489,2,Y,N,-,-1,-1,HeatEvaluator=0.6499676598185714
MASONB.txt-37,0,197,197,2,Y,Y,1.0,0,197,HeatEvaluator=1.1263711935253333
MASONB.txt-38,0,380,380,2,N,N,-,-1,-1,HeatEvaluator=0.0
MASONB.txt-39,0,450,450,3,Y,Y,1.0,0,450,HeatEvaluator=0.8107252881826316
MASONB.txt-40,0,454,454,2,Y,N,-,-1,-1,HeatEvaluator=0.8357484455213158
MASONB.txt-41,0,775,775,5,Y,Y,1.0,0,775,HeatEvaluator=0.7498489156766667
MASONB.txt-42,0,775,775,7,N,N,-,-1,-1,HeatEvaluator=0.07036783831122807
MASONB.txt-43,0,627,627,2,Y,Y,1.0,0,627,HeatEvaluator=0.5448902805177273
MASONB.txt-44,0,504,504,3,N,N,-,-1,-1,HeatEvaluator=0.09757716723599999
MASONB.txt-45,0,1039,1039,7,Y,Y,1.0,0,1039,HeatEvaluator=1.5091785735848053
MASONB.txt-46,0,808,808,9,N,N,-,-1,-1,HeatEvaluator=0.07356870280428572
MASONB.txt-47,0,175,175,1,Y,Y,1.0,0,175,HeatEvaluator=1.089679953148
MASONB.txt-48,0,459,459,2,Y,N,-,-1,-1,HeatEvaluator=0.8357484455213158
MASONB.txt-49,0,173,173,2,Y,Y,1.0,0,173,HeatEvaluator=1.2243237611400002
MASONB.txt-50,0,202,202,2,Y,N,-,-1,-1,HeatEvaluator=0.7831724094847059
MASONB.txt-51,0,264,264,2,Y,Y,1.0,0,264,HeatEvaluator=0.5586956894622221
MASONB.txt-52,0,304,304,4,N,N,-,-1,-1,HeatEvaluator=0.48670483862384617
MASONB.txt-53,0,514,514,4,Y,Y,1.0,0,514,HeatEvaluator=0.9670084064540476
MASONB.txt-54,0,272,272,2,Y,N,-,-1,-1,HeatEvaluator=0.6468048239066666
MASONB.txt-55,0,328,328,1,Y,Y,1.0,0,328,HeatEvaluator=0.87488055633
MASONB.txt-56,0,250,250,3,N,N,-,-1,-1,HeatEvaluator=0.0
MASONB.txt-57,0,1097,1097,7,Y,Y,1.0,0,1097,HeatEvaluator=1.0941872769834442
MASONB.txt-58,0,928,928,4,Y,N,-,-1,-1,HeatEvaluator=0.5853231393743037
MASONB.txt-59,0,101,101,1,N,Y,1.0,0,101,HeatEvaluator=0.0
MASONB.txt-60,0,188,188,1,N,N,-,-1,-1,HeatEvaluator=0.0
MASONB.txt-61,0,499,499,3,Y,Y,1.0,0,499,HeatEvaluator=0.9132170560248571
MASONB.txt-62,0,540,540,5,N,N,-,-1,-1,HeatEvaluator=0.0
MASONB.txt-63,0,238,238,2,Y,Y,1.0,0,238,HeatEvaluator=1.3809688725706666
MASONB.txt-64,0,228,228,1,N,N,-,-1,-1,HeatEvaluator=0.0
MASONB.txt-65,0,1012,1012,6,Y,Y,1.0,0,1012,HeatEvaluator=1.5784120032734243
MASONB.txt-66,0,889,889,6,Y,N,-,-1,-1,HeatEvaluator=0.617589970755082
MASONB.txt-67,0,673,673,4,Y,Y,1.0,0,673,HeatEvaluator=1.1154902101157407
MASONB.txt-68,0,532,532,3,N,N,-,-1,-1,HeatEvaluator=0.10893479901166667
MASONB.txt-69,0,1231,1231,7,Y,Y,1.0,0,1231,HeatEvaluator=0.6727241788117172
MASONB.txt-70,0,1264,1264,15,N,N,-,-1,-1,HeatEvaluator=0.20329536030172726
MASONB.txt-71,0,522,522,3,Y,Y,1.0,0,522,HeatEvaluator=1.5252754182892307
MASONB.txt-72,0,796,796,4,N,N,-,-1,-1,HeatEvaluator=0.0
MASONB.txt-73,0,96,96,1,Y,Y,1.0,0,96,HeatEvaluator=1.3677413011975
MASONB.txt-74,0,143,143,1,N,N,-,-1,-1,HeatEvaluator=0.0
MASONB.txt-75,0,825,825,7,Y,Y,1.0,0,825,HeatEvaluator=0.8424800074892308
MASONB.txt-76,0,849,849,5,N,N,-,-1,-1,HeatEvaluator=0.0
MASONB.txt-77,0,230,230,2,Y,Y,1.0,0,230,HeatEvaluator=1.196416767953333
MASONB.txt-78,0,345,345,2,N,N,-,-1,-1,HeatEvaluator=0.0
MASONB.txt-79,0,1168,1168,5,N,Y,1.0,0,1168,HeatEvaluator=0.42117639821274727
MASONB.txt-80,0,967,967,5,Y,N,-,-1,-1,HeatEvaluator=0.5179870283498649
MASONB.txt-81,0,601,601,2,Y,Y,1.0,0,601,HeatEvaluator=1.0635291382907843
MASONB.txt-82,0,500,500,3,N,N,-,-1,-1,HeatEvaluator=0.10840450766864865
MASONB.txt-83,0,669,669,4,N,Y,1.0,0,669,HeatEvaluator=0.40566316800392155
MASONB.txt-84,0,633,633,5,N,N,-,-1,-1,HeatEvaluator=0.0
MASONB.txt-85,0,920,920,7,Y,Y,1.0,0,920,HeatEvaluator=1.2389632754130881
MASONB.txt-86,0,869,869,2,N,N,-,-1,-1,HeatEvaluator=0.3798642797733333
MASONB.txt-87,0,311,311,3,Y,Y,1.0,0,311,HeatEvaluator=0.6868395066995833
MASONB.txt-88,0,461,461,1,N,N,-,-1,-1,HeatEvaluator=0.26469642527000004
MASONB.txt-89,0,164,164,1,Y,Y,1.0,0,164,HeatEvaluator=0.6019030349123077
MASONB.txt-90,0,118,118,1,N,N,-,-1,-1,HeatEvaluator=0.0
MASONB.txt-91,0,236,236,1,N,Y,1.0,0,236,HeatEvaluator=0.47876694464266667
MASONB.txt-92,0,301,301,2,N,N,-,-1,-1,HeatEvaluator=0.35583175189541666
MASONB.txt-93,0,846,846,5,Y,Y,1.0,0,846,HeatEvaluator=0.9301814779642252
MASONB.txt-94,0,1065,1065,6,N,N,-,-1,-1,HeatEvaluator=0.4292347232639241
MASONB.txt-95,0,917,917,6,Y,Y,1.0,0,917,HeatEvaluator=0.9334523700800001
MASONB.txt-96,0,832,832,6,N,N,-,-1,-1,HeatEvaluator=0.12463765488015385
MASONB.txt-97,0,354,354,2,Y,Y,1.0,0,354,HeatEvaluator=1.33149176045
MASONB.txt-98,0,199,199,1,N,N,-,-1,-1,HeatEvaluator=0.0
MASONB.txt-99,0,370,370,3,N,Y,1.0,0,370,HeatEvaluator=0.35577549982083334
MASONB.txt-100,0,452,452,2,N,N,-,-1,-1,HeatEvaluator=0.259424029854
MASONB.txt-101,0,579,579,4,Y,Y,1.0,0,579,HeatEvaluator=0.937956044371
MASONB.txt-102,0,634,634,5,N,N,-,-1,-1,HeatEvaluator=0.37416272203911105
MASONB.txt-103,0,376,376,3,Y,Y,1.0,0,376,HeatEvaluator=0.9133080043390909
MASONB.txt-104,0,296,296,1,N,N,-,-1,-1,HeatEvaluator=0.32424292377136366
MASONB.txt-105,0,629,629,5,N,Y,1.0,0,629,HeatEvaluator=0.37416272203911105
MASONB.txt-106,0,506,506,4,N,N,-,-1,-1,HeatEvaluator=0.0
MASONB.txt-107,0,1347,1347,11,Y,Y,1.0,0,1347,HeatEvaluator=1.26389714414991
MASONB.txt-108,0,1103,1103,6,N,N,-,-1,-1,HeatEvaluator=0.04507646855655172
MASONB.txt-109,0,1298,1298,8,Y,Y,1.0,0,1298,HeatEvaluator=0.5914343740273335
MASONB.txt-110,0,1016,1016,6,N,N,-,-1,-1,HeatEvaluator=0.0578382506228169
MASONB.txt-111,0,290,290,2,N,Y,1.0,0,290,HeatEvaluator=0.4407257376734615
MASONB.txt-112,0,97,97,1,N,N,-,-1,-1,HeatEvaluator=0.48661356432375
MASONB.txt-113,0,305,305,2,Y,Y,1.0,0,305,HeatEvaluator=0.7019718139404347
MASONB.txt-114,0,283,283,2,N,N,-,-1,-1,HeatEvaluator=0.0
MASONB.txt-115,0,873,873,5,Y,Y,1.0,0,873,HeatEvaluator=1.1289002329069229
MASONB.txt-116,0,726,726,7,Y,N,-,-1,-1,HeatEvaluator=0.5741549388476471
MASONB.txt-117,0,1306,1306,7,N,Y,1.0,0,1306,HeatEvaluator=0.4211846874021154
MASONB.txt-118,0,1208,1208,10,N,N,-,-1,-1,HeatEvaluator=0.08831216761763441
MASONB.txt-119,0,1570,1570,10,Y,Y,1.0,0,1570,HeatEvaluator=1.208169895477838
MASONB.txt-120,0,1184,1184,5,N,N,-,-1,-1,HeatEvaluator=0.17951340306380437
MASONB.txt-121,0,705,705,4,Y,Y,1.0,0,705,HeatEvaluator=0.5908696355857895
MASONB.txt-122,0,570,570,6,N,N,-,-1,-1,HeatEvaluator=0.0
MASONB.txt-123,0,391,391,3,Y,Y,1.0,0,391,HeatEvaluator=0.8238931982663333
MASONB.txt-124,0,241,241,2,N,N,-,-1,-1,HeatEvaluator=0.0
MASONB.txt-125,0,1073,1073,8,Y,Y,1.0,0,1073,HeatEvaluator=0.548613367739625
MASONB.txt-126,0,563,563,3,N,N,-,-1,-1,HeatEvaluator=0.14342854174380953
MASONB.txt-127,0,262,262,2,N,Y,1.0,0,262,HeatEvaluator=0.0
GRONOW.txt-128,0,218,218,1,N,N,-,-1,-1,HeatEvaluator=0.0
MASONB.txt-129,0,319,319,4,Y,Y,1.0,0,319,HeatEvaluator=0.9761804183696154
MASONB.txt-130,0,403,403,2,N,N,-,-1,-1,HeatEvaluator=0.0
MASONB.txt-131,0,111,111,1,Y,Y,1.0,0,111,HeatEvaluator=0.6528640154218182
MASONB.txt-132,0,139,139,1,N,N,-,-1,-1,HeatEvaluator=0.0
MASONB.txt-133,0,298,298,2,Y,Y,1.0,0,298,HeatEvaluator=0.9713768832899999
MASONB.txt-134,0,190,190,3,N,N,-,-1,-1,HeatEvaluator=0.0
MASONB.txt-135,0,460,460,4,Y,Y,1.0,0,460,HeatEvaluator=1.0251642884402858
MASONB.txt-136,0,491,491,7,N,N,-,-1,-1,HeatEvaluator=0.0
MASONB.txt-137,0,1746,1746,12,Y,Y,1.0,0,1746,HeatEvaluator=1.2823635638202189
GRONOW.txt-138,0,1937,1937,10,N,N,-,-1,-1,HeatEvaluator=0.0
MASONB.txt-139,0,243,243,2,Y,Y,1.0,0,243,HeatEvaluator=0.8814856358704762
MASONB.txt-140,0,273,273,3,N,N,-,-1,-1,HeatEvaluator=0.0
MASONB.txt-141,0,1650,1650,14,Y,Y,1.0,0,1650,HeatEvaluator=0.7555622191801585
GRONOW.txt-142,0,1349,1349,7,N,N,-,-1,-1,HeatEvaluator=0.0
MASONB.txt-143,0,1237,1237,9,Y,Y,1.0,0,1237,HeatEvaluator=1.053995234589208
MASONB.txt-144,0,1020,1020,10,N,N,-,-1,-1,HeatEvaluator=0.07903232151101265
MASONB.txt-145,0,120,120,1,Y,Y,1.0,0,120,HeatEvaluator=0.8256772069827272
MASONB.txt-146,0,142,142,1,N,N,-,-1,-1,HeatEvaluator=0.0
MASONB.txt-147,0,1123,1123,8,Y,Y,1.0,0,1123,HeatEvaluator=1.294966279674
MASONB.txt-148,0,552,552,2,N,N,-,-1,-1,HeatEvaluator=0.0980413191105
MASONB.txt-149,0,268,268,2,Y,Y,1.0,0,268,HeatEvaluator=1.0439653603417391
MASONB.txt-150,0,492,492,3,N,N,-,-1,-1,HeatEvaluator=0.0
MASONB.txt-151,0,804,804,5,Y,Y,1.0,0,804,HeatEvaluator=0.8643473060322951
MASONB.txt-152,0,919,919,6,N,N,-,-1,-1,HeatEvaluator=0.07357632384117647
MASONB.txt-153,0,2158,2158,13,Y,Y,1.0,0,2158,HeatEvaluator=1.142382873506951
GRONOW.txt-154,0,1900,1900,6,N,N,-,-1,-1,HeatEvaluator=0.027233699752916667
MASONB.txt-155,0,303,303,1,Y,Y,1.0,0,303,HeatEvaluator=0.72310457174875
GRONOW.txt-156,0,647,647,4,N,N,-,-1,-1,HeatEvaluator=0.08003372988612245
MASONB.txt-157,0,732,732,4,Y,Y,1.0,0,732,HeatEvaluator=0.6194074857134
GRONOW.txt-158,0,865,865,5,N,N,-,-1,-1,HeatEvaluator=0.0
MASONB.txt-159,0,225,225,1,N,Y,1.0,0,225,HeatEvaluator=0.0
GRONOW.txt-160,0,284,284,1,N,N,-,-1,-1,HeatEvaluator=0.0
MASONB.txt-161,0,201,201,1,N,Y,1.0,0,201,HeatEvaluator=0.3150315388752941
GRONOW.txt-162,0,214,214,1,N,N,-,-1,-1,HeatEvaluator=0.0
MASONB.txt-163,0,1207,1207,12,Y,Y,1.0,0,1207,HeatEvaluator=1.826130898777216
GRONOW.txt-164,0,1043,1043,5,N,N,-,-1,-1,HeatEvaluator=0.0
MASONB.txt-165,0,437,437,4,Y,Y,1.0,0,437,HeatEvaluator=1.3944834296693551
GRONOW.txt-166,0,409,409,1,N,N,-,-1,-1,HeatEvaluator=0.0
MASONB.txt-167,0,281,281,3,Y,Y,1.0,0,281,HeatEvaluator=0.6512497861347618
GRONOW.txt-168,0,333,333,1,N,N,-,-1,-1,HeatEvaluator=0.0
MASONB.txt-169,0,140,140,2,N,Y,1.0,0,140,HeatEvaluator=0.0
GRONOW.txt-170,0,232,232,2,N,N,-,-1,-1,HeatEvaluator=0.0
MASONB.txt-171,0,165,165,2,N,Y,1.0,0,165,HeatEvaluator=0.312699376325
GRONOW.txt-172,0,145,145,1,N,N,-,-1,-1,HeatEvaluator=0.0
MASONB.txt-173,0,354,354,1,Y,Y,1.0,0,354,HeatEvaluator=0.548125576785
GRONOW.txt-174,0,379,379,1,N,N,-,-1,-1,HeatEvaluator=0.0
MASONB.txt-175,0,2949,2949,20,Y,Y,1.0,0,2949,HeatEvaluator=0.855510100880848
GRONOW.txt-176,0,2918,2918,22,N,N,-,-1,-1,HeatEvaluator=0.03826002696995122
MASONB.txt-177,0,3413,3413,22,Y,Y,1.0,0,3413,HeatEvaluator=0.9977970522749813
GRONOW.txt-178,0,1901,1901,13,N,N,-,-1,-1,HeatEvaluator=0.02781314017319149
MASONB.txt-179,0,75,75,1,Y,Y,1.0,0,75,HeatEvaluator=1.79537604241
GRONOW.txt-180,0,138,138,1,N,N,-,-1,-1,HeatEvaluator=0.0
MASONB.txt-181,0,674,674,5,Y,Y,1.0,0,674,HeatEvaluator=1.9752260659469232
GRONOW.txt-182,0,778,778,7,N,N,-,-1,-1,HeatEvaluator=0.0
MASONB.txt-183,0,334,334,2,Y,Y,1.0,0,334,HeatEvaluator=1.7058197461958333
GRONOW.txt-184,0,214,214,2,N,N,-,-1,-1,HeatEvaluator=0.0
MASONB.txt-185,0,153,153,1,N,Y,1.0,0,153,HeatEvaluator=0.0
GRONOW.txt-186,0,159,159,1,N,N,-,-1,-1,HeatEvaluator=0.0
MASONB.txt-187,0,271,271,3,Y,Y,1.0,0,271,HeatEvaluator=0.9483415630295239
GRONOW.txt-188,0,338,338,3,N,N,-,-1,-1,HeatEvaluator=0.0
MASONB.txt-189,0,583,583,5,Y,Y,1.0,0,583,HeatEvaluator=1.2868642778511903
GRONOW.txt-190,0,709,709,4,N,N,-,-1,-1,HeatEvaluator=0.07269725388018868
MASONB.txt-191,0,1986,1986,11,Y,Y,1.0,0,1986,HeatEvaluator=1.308037128558851
GRONOW.txt-192,0,2255,2255,14,N,N,-,-1,-1,HeatEvaluator=0.10006699948539773
MASONB.txt-193,0,2164,2164,15,Y,Y,1.0,0,2164,HeatEvaluator=0.9185367139535329
GRONOW.txt-194,0,2101,2101,14,N,N,-,-1,-1,HeatEvaluator=0.1803846559134503
MASONB.txt-195,0,541,541,2,Y,Y,1.0,0,541,HeatEvaluator=0.5851456313336842
GRONOW.txt-196,0,596,596,3,N,N,-,-1,-1,HeatEvaluator=0.3121675712545
MASONB.txt-197,0,339,339,3,Y,Y,1.0,0,339,HeatEvaluator=1.2976867916995654
GRONOW.txt-198,0,286,286,2,N,N,-,-1,-1,HeatEvaluator=0.0
MASONB.txt-199,0,904,904,6,Y,Y,1.0,0,904,HeatEvaluator=2.002416416333561
GRONOW.txt-200,0,958,958,6,N,N,-,-1,-1,HeatEvaluator=0.0
MASONB.txt-201,0,308,308,2,Y,Y,1.0,0,308,HeatEvaluator=1.5329996323588
GRONOW.txt-202,0,817,817,5,N,N,-,-1,-1,HeatEvaluator=0.0
MASONB.txt-203,0,2054,2054,13,Y,Y,1.0,0,2054,HeatEvaluator=0.8950120733685308
GRONOW.txt-204,0,1786,1786,12,N,N,-,-1,-1,HeatEvaluator=0.029049279736444444
MASONB.txt-205,0,309,309,2,Y,Y,1.0,0,309,HeatEvaluator=1.1520668324909091
GRONOW.txt-206,0,348,348,3,N,N,-,-1,-1,HeatEvaluator=0.21415677236875
MASONB.txt-207,0,3534,3534,21,Y,Y,1.0,0,3534,HeatEvaluator=0.8935065849416844
GRONOW.txt-208,0,3543,3543,23,N,N,-,-1,-1,HeatEvaluator=0.05773779002478103
MASONB.txt-209,0,2390,2390,17,Y,Y,1.0,0,2390,HeatEvaluator=1.2871571400626174
GRONOW.txt-210,0,2103,2103,21,N,N,-,-1,-1,HeatEvaluator=0.11013592218745562
MASONB.txt-211,0,2159,2159,15,Y,Y,1.0,0,2159,HeatEvaluator=1.3503195694348211
GRONOW.txt-212,0,1929,1929,11,N,N,-,-1,-1,HeatEvaluator=0.031721227951748254
MASONB.txt-213,0,1458,1458,8,Y,Y,1.0,0,1458,HeatEvaluator=1.2401946274522222
GRONOW.txt-214,0,1325,1325,9,N,N,-,-1,-1,HeatEvaluator=0.0384218713002
MASONB.txt-215,0,101,101,2,Y,Y,1.0,0,101,HeatEvaluator=1.196515476052
GRONOW.txt-216,0,113,113,1,N,N,-,-1,-1,HeatEvaluator=0.0
MASONB.txt-217,0,245,245,2,N,Y,1.0,0,245,HeatEvaluator=0.0
GRONOW.txt-218,0,224,224,1,N,N,-,-1,-1,HeatEvaluator=0.0
MASONB.txt-219,0,2768,2768,21,Y,Y,1.0,0,2768,HeatEvaluator=0.8800741833048802
GRONOW.txt-220,0,2315,2315,15,N,N,-,-1,-1,HeatEvaluator=0.05674890062848314
MASONB.txt-221,0,211,211,1,Y,Y,1.0,0,211,HeatEvaluator=0.5415504175047059
GRONOW.txt-222,0,378,378,2,N,N,-,-1,-1,HeatEvaluator=0.0
MEMMUS.txt-223,0,392,392,2,Y,Y,1.0,0,392,HeatEvaluator=1.6469515604915153
GRONOW.txt-224,0,468,468,3,N,N,-,-1,-1,HeatEvaluator=0.0
MEMMUS.txt-225,0,483,483,7,Y,Y,1.0,0,483,HeatEvaluator=1.2215537630610258
MEMMUS.txt-226,0,367,367,2,N,N,-,-1,-1,HeatEvaluator=0.0
MEMMUS.txt-227,0,797,797,5,Y,Y,1.0,0,797,HeatEvaluator=0.8507312890459156
MEMMUS.txt-228,0,954,954,10,N,N,-,-1,-1,HeatEvaluator=0.14907067062847223
MEMMUS.txt-229,0,1015,1015,7,Y,Y,1.0,0,1015,HeatEvaluator=1.1841771305346755
MEMMUS.txt-230,0,1155,1155,4,N,N,-,-1,-1,HeatEvaluator=0.0
MEMMUS.txt-231,0,586,586,4,N,Y,1.0,0,586,HeatEvaluator=0.21620981560130434
MEMMUS.txt-232,0,405,405,3,N,N,-,-1,-1,HeatEvaluator=0.0
MEMMUS.txt-233,0,622,622,6,Y,Y,1.0,0,622,HeatEvaluator=0.5377906696411539
MEMMUS.txt-234,0,877,877,7,N,N,-,-1,-1,HeatEvaluator=0.34002821973671427
MEMMUS.txt-235,0,704,704,8,Y,Y,1.0,0,704,HeatEvaluator=1.6802357944286275
MEMMUS.txt-236,0,816,816,5,N,N,-,-1,-1,HeatEvaluator=0.07909590008803921
MEMMUS.txt-237,0,652,652,4,Y,Y,1.0,0,652,HeatEvaluator=1.0565870193528
MEMMUS.txt-238,0,555,555,4,N,N,-,-1,-1,HeatEvaluator=0.35815780609627906
MEMMUS.txt-239,0,398,398,3,Y,Y,1.0,0,398,HeatEvaluator=0.7266877229413513
MEMMUS.txt-240,0,101,101,1,N,N,-,-1,-1,HeatEvaluator=0.0
MEMMUS.txt-241,0,398,398,3,Y,Y,1.0,0,398,HeatEvaluator=1.4395202265103226
MEMMUS.txt-242,0,172,172,1,Y,N,-,-1,-1,HeatEvaluator=0.8626411086376924
MEMMUS.txt-243,0,2109,2109,13,Y,Y,1.0,0,2109,HeatEvaluator=0.8247826696810976
GRONOW.txt-244,0,2168,2168,9,N,N,-,-1,-1,HeatEvaluator=0.0
MEMMUS.txt-245,0,824,824,7,Y,Y,1.0,0,824,HeatEvaluator=1.074529860758154
MEMMUS.txt-246,0,836,836,7,N,N,-,-1,-1,HeatEvaluator=0.0
MEMMUS.txt-247,0,607,607,4,Y,Y,1.0,0,607,HeatEvaluator=1.1216761518845284
MEMMUS.txt-248,0,423,423,3,N,N,-,-1,-1,HeatEvaluator=0.0
MEMMUS.txt-249,0,567,567,5,Y,Y,1.0,0,567,HeatEvaluator=1.1587927435392502
MEMMUS.txt-250,0,789,789,5,N,N,-,-1,-1,HeatEvaluator=0.22730015646178567
MEMMUS.txt-251,0,591,591,3,Y,Y,1.0,0,591,HeatEvaluator=1.898850340233696
MEMMUS.txt-252,0,930,930,6,N,N,-,-1,-1,HeatEvaluator=0.0
MEMMUS.txt-253,0,369,369,3,Y,Y,1.0,0,369,HeatEvaluator=1.380733391117742
MEMMUS.txt-254,0,386,386,2,Y,N,-,-1,-1,HeatEvaluator=0.6901265133513333
MEMMUS.txt-255,0,580,580,2,Y,Y,1.0,0,580,HeatEvaluator=1.6244739620637212
