GLOVER.txt,15874,15902,N,-1,-1
GLOVER.txt,228667,228700,N,-1,-1
GLOVER.txt,387406,387422,N,-1,-1
GLOVER.txt,498874,498905,N,-1,-1
GRONOW.txt,222690,222715,N,-1,-1
MASONB.txt,8970,9102,N,-1,-1
MASONB.txt,24798,24828,Y,21836,25159
MASONB.txt,27100,27169,Y,26987,29181
MASONB.txt,40048,40201,N,-1,-1
MASONB.txt,63502,63532,N,-1,-1
MASONB.txt,63502,63637,N,-1,-1
MASONB.txt,71878,71895,Y,71525,72226
MASONB.txt,71728,71895,Y,71525,72226
MASONB.txt,71728,72042,Y,71525,72226
MASONB.txt,97662,97749,N,-1,-1
MASONB.txt,111437,111479,Y,111065,112127
MASONB.txt,123132,123165,Y,120754,123385
MASONB.txt,126708,126729,N,-1,-1
MASONB.txt,126552,126729,N,-1,-1
MASONB.txt,143840,143852,Y,143137,146264
MASONB.txt,143907,143919,Y,143137,146264
MASONB.txt,164543,164556,N,-1,-1
MASONB.txt,164967,164979,N,-1,-1
MASONB.txt,164967,165046,N,-1,-1
MASONB.txt,164724,165046,N,-1,-1
MASONB.txt,164702,165046,N,-1,-1
MASONB.txt,164967,165243,N,-1,-1
MASONB.txt,192792,192808,N,-1,-1
MASONB.txt,194069,194083,N,-1,-1
MASONB.txt,194016,194083,N,-1,-1
MASONB.txt,238048,238152,N,-1,-1
MASONB.txt,241716,241794,N,-1,-1
MASONB.txt,257804,257825,N,-1,-1
MASONB.txt,257804,257927,N,-1,-1
MASONB.txt,262800,262832,Y,262798,263079
MASONB.txt,271748,271893,N,-1,-1
MASONB.txt,291165,291178,Y,290724,292129
MASONB.txt,291165,291229,Y,290724,292129
MASONB.txt,291161,291229,Y,290724,292129
MASONB.txt,291097,291229,Y,290724,292129
MASONB.txt,335165,335184,Y,335017,336316
MASONB.txt,335144,335184,Y,335017,336316
MASONB.txt,335492,335537,Y,335017,336316
MASONB.txt,335430,335537,Y,335017,336316
MASONB.txt,335744,335776,Y,335017,336316
MASONB.txt,335731,335776,Y,335017,336316
MASONB.txt,335889,335910,Y,335017,336316
MASONB.txt,336064,336078,Y,335017,336316
MASONB.txt,336144,336159,Y,335017,336316
MASONB.txt,378012,378066,Y,377161,378772
MASONB.txt,404592,404698,N,-1,-1
MASONB.txt,414626,414635,N,-1,-1
MASONB.txt,414930,414943,N,-1,-1
MASONB.txt,414879,414943,N,-1,-1
MASONB.txt,414839,414943,N,-1,-1
MASONB.txt,414879,415247,N,-1,-1
MASONB.txt,415555,415562,N,-1,-1
MASONB.txt,415555,415631,N,-1,-1
MASONB.txt,415555,415652,N,-1,-1
MASONB.txt,423217,423312,N,-1,-1
MASONB.txt,432364,432381,N,-1,-1
MASONB.txt,432147,432381,N,-1,-1
MASONB.txt,441283,441318,N,-1,-1
MASONB.txt,449218,449245,N,-1,-1
MASONB.txt,462724,462736,N,-1,-1
MASONB.txt,464176,464194,N,-1,-1
MASONB.txt,464176,464327,N,-1,-1
MASONB.txt,468090,468115,N,-1,-1
MASONB.txt,468245,468287,N,-1,-1
MASONB.txt,474478,474507,N,-1,-1
MASONB.txt,482384,482391,N,-1,-1
MASONB.txt,482367,482391,N,-1,-1
MASONB.txt,482289,482391,N,-1,-1
MASONB.txt,488549,488559,N,-1,-1
MASONB.txt,488454,488559,N,-1,-1
MASONB.txt,488443,488602,N,-1,-1
MASONB.txt,488549,488609,N,-1,-1
MASONB.txt,488454,488609,N,-1,-1
MASONB.txt,488686,488707,N,-1,-1
MASONB.txt,508069,508098,N,-1,-1
MASONB.txt,510412,510435,N,-1,-1
MASONB.txt,524499,524530,N,-1,-1
MASONB.txt,560493,560514,N,-1,-1
MASONB.txt,560493,560616,N,-1,-1
MASONB.txt,561001,561057,N,-1,-1
MASONB.txt,565208,565255,N,-1,-1
MEMMUS.txt,49414,49654,N,-1,-1
MEMMUS.txt,82056,82123,Y,81917,82485
MEMMUS.txt,89726,89733,N,-1,-1
MEMMUS.txt,162227,162302,N,-1,-1
MEMMUS.txt,180885,180995,N,-1,-1
MEMMUS.txt,191456,191547,Y,191454,191936
MEMMUS.txt,199776,199855,N,-1,-1
MEMMUS.txt,260139,260197,N,-1,-1
MEMMUS.txt,365295,365380,N,-1,-1
MEMMUS.txt,480106,480114,N,-1,-1
MULIFE.txt,2488,2533,N,-1,-1
MULIFE.txt,2488,2545,N,-1,-1
MULIFE.txt,3048,3065,N,-1,-1
MULIFE.txt,3048,3074,N,-1,-1
MULIFE.txt,3578,3606,N,-1,-1
MULIFE.txt,3828,3852,N,-1,-1
MULIFE.txt,4385,4403,N,-1,-1
MULIFE.txt,4850,4885,N,-1,-1
MULIFE.txt,5107,5145,N,-1,-1
MULIFE.txt,5228,5269,N,-1,-1
MULIFE.txt,5415,5444,N,-1,-1
MULIFE.txt,5709,5723,N,-1,-1
MULIFE.txt,5685,5723,N,-1,-1
MULIFE.txt,5789,5815,N,-1,-1
MULIFE.txt,5848,5873,N,-1,-1
MULIFE.txt,6344,6369,N,-1,-1
MULIFE.txt,6640,6674,N,-1,-1
MULIFE.txt,6962,6994,N,-1,-1
MULIFE.txt,12352,12384,N,-1,-1
MULIFE.txt,12452,12479,N,-1,-1
MULIFE.txt,12434,12479,N,-1,-1
MULIFE.txt,12452,12492,N,-1,-1
MULIFE.txt,12985,13014,N,-1,-1
MULIFE.txt,13888,13912,N,-1,-1
MULIFE.txt,13962,13990,N,-1,-1
MULIFE.txt,14347,14381,N,-1,-1
MULIFE.txt,14347,14421,N,-1,-1
MULIFE.txt,14816,14854,N,-1,-1
MULIFE.txt,17558,17579,N,-1,-1
MULIFE.txt,19786,19806,N,-1,-1
MULIFE.txt,20130,20162,N,-1,-1
MULIFE.txt,20163,20192,N,-1,-1
MULIFE.txt,20536,20570,N,-1,-1
MULIFE.txt,20571,20600,N,-1,-1
MULIFE.txt,20695,20722,N,-1,-1
MULIFE.txt,20723,20754,N,-1,-1
MULIFE.txt,20695,20754,N,-1,-1
MULIFE.txt,20601,20754,N,-1,-1
MULIFE.txt,20695,20805,N,-1,-1
MULIFE.txt,20806,20838,N,-1,-1
MULIFE.txt,20695,20838,N,-1,-1
MULIFE.txt,20926,20958,N,-1,-1
MULIFE.txt,21135,21164,N,-1,-1
MULIFE.txt,21165,21204,N,-1,-1
MULIFE.txt,21135,21204,N,-1,-1
MULIFE.txt,21248,21265,N,-1,-1
MULIFE.txt,21266,21294,N,-1,-1
MULIFE.txt,21135,21294,N,-1,-1
MULIFE.txt,21507,21535,N,-1,-1
MULIFE.txt,21592,21646,N,-1,-1
MULIFE.txt,21751,21790,N,-1,-1
MULIFE.txt,21791,21826,N,-1,-1
MULIFE.txt,21751,21826,N,-1,-1
MULIFE.txt,21696,21826,N,-1,-1
MULIFE.txt,21899,21923,N,-1,-1
MULIFE.txt,21899,21977,N,-1,-1
MULIFE.txt,22892,22952,N,-1,-1
MULIFE.txt,56478,56495,Y,55738,57876
MULIFE.txt,88793,88816,N,-1,-1
MULIFE.txt,122963,122988,N,-1,-1
MULIFE.txt,137209,137228,Y,137101,140058
MULIFE.txt,163400,163417,N,-1,-1
MULIFE.txt,209088,209132,N,-1,-1
MULIFE.txt,213213,213240,N,-1,-1
MULIFE.txt,213249,213272,N,-1,-1
MULIFE.txt,219048,219075,N,-1,-1
MULIFE.txt,219205,219235,N,-1,-1
MULIFE.txt,221103,221131,N,-1,-1
MULIFE.txt,225046,225081,N,-1,-1
MULIFE.txt,236884,236907,N,-1,-1
MULIFE.txt,240012,240038,N,-1,-1
MULIFE.txt,240039,240099,N,-1,-1
MULIFE.txt,240406,240426,N,-1,-1
MULIFE.txt,241507,241524,N,-1,-1
MULIFE.txt,244934,245002,N,-1,-1
MULIFE.txt,245095,245170,N,-1,-1
MULIFE.txt,257691,257705,N,-1,-1
MULIFE.txt,257691,257742,N,-1,-1
MULIFE.txt,263265,263296,N,-1,-1
MULIFE.txt,265024,265046,N,-1,-1
MULIFE.txt,270353,270374,N,-1,-1
MULIFE.txt,272013,272041,N,-1,-1
MULIFE.txt,272295,272313,N,-1,-1
MULIFE.txt,272151,272313,N,-1,-1
MULIFE.txt,272875,272946,N,-1,-1
MULIFE.txt,278288,278315,N,-1,-1
MULIFE.txt,281150,281184,N,-1,-1
MULIFE.txt,294542,294575,N,-1,-1
MULIFE.txt,300691,300714,N,-1,-1
MULIFE.txt,300691,300789,N,-1,-1
MULIFE.txt,303687,303705,N,-1,-1
MULIFE.txt,305204,305242,N,-1,-1
MULIFE.txt,308165,308199,N,-1,-1
MULIFE.txt,323625,323670,N,-1,-1
MULIFE.txt,339813,339842,N,-1,-1
MULIFE.txt,360630,360705,N,-1,-1
MULIFE.txt,366116,366140,N,-1,-1
MULIFE.txt,407423,407510,N,-1,-1
MULIFE.txt,577352,577389,N,-1,-1
MULIFE.txt,577550,577621,N,-1,-1
MULIFE.txt,581875,581888,Y,581723,582485
MULIFE.txt,581875,582091,Y,581723,582485
MULIFE.txt,584211,584262,N,-1,-1
MULIFE.txt,598976,599014,N,-1,-1
MULIFE.txt,740944,740964,Y,740703,741759
MULIFE.txt,816775,816805,N,-1,-1
MULIFE.txt,926655,926691,N,-1,-1
MULIFE.txt,1049129,1049136,N,-1,-1
MULIFE.txt,1049129,1049157,N,-1,-1
MULIFE.txt,1083553,1083570,N,-1,-1
MULIFE.txt,1084030,1084060,N,-1,-1
MUSING.txt,400554,400588,N,-1,-1
MUSREM.txt,49,93,N,-1,-1
MUSREM.txt,1806,1949,N,-1,-1
MUSREM.txt,9554,9577,N,-1,-1
MUSREM.txt,9092,9577,N,-1,-1
MUSREM.txt,97166,97199,Y,97182,97409
MUSREM.txt,125369,125485,N,-1,-1
MUSREM.txt,132693,132707,N,-1,-1
MUSREM.txt,152774,152792,N,-1,-1
MUSREM.txt,152774,152810,N,-1,-1
MUSREM.txt,152813,152906,N,-1,-1
MUSREM.txt,230216,230246,N,-1,-1
MUSREM.txt,230256,230305,N,-1,-1
MUSREM.txt,252599,252746,N,-1,-1
OUSELEY.txt,11354,11373,N,-1,-1
OUSELEY.txt,26367,26392,N,-1,-1
OUSELEY.txt,84385,84433,N,-1,-1
OUSELEY.txt,125954,125980,N,-1,-1
OUSELEY.txt,125982,125998,N,-1,-1
OUSELEY.txt,125954,125998,N,-1,-1
OUSELEY.txt,125954,126387,N,-1,-1
OUSELEY.txt,137793,137807,N,-1,-1
OUSELEY.txt,137793,137942,N,-1,-1
OUSELEY.txt,145566,145602,N,-1,-1
OUSELEY.txt,179894,179910,N,-1,-1
OUSELEY.txt,179652,179910,N,-1,-1
OUSELEY.txt,285164,285195,N,-1,-1
OUSELEY.txt,295371,295396,N,-1,-1
OUSELEY.txt,296404,296415,N,-1,-1
OUSELEY.txt,296352,296415,N,-1,-1
PILGRIM.txt,282785,282867,N,-1,-1
PILGRIM.txt,334586,334621,N,-1,-1
PILGRIM.txt,618757,618846,N,-1,-1
RECMUS.txt,3707,3859,N,-1,-1
RECMUS.txt,5967,6017,N,-1,-1
RECMUS.txt,19891,19928,N,-1,-1
RECMUS.txt,38373,38437,N,-1,-1
RECMUS.txt,60730,60760,N,-1,-1
RECMUS.txt,60684,60760,N,-1,-1
RECMUS.txt,68205,68302,N,-1,-1
RECMUS.txt,100853,100930,N,-1,-1
RECMUS.txt,102659,102709,Y,102659,102787
RECMUS.txt,103217,103290,N,-1,-1
RECMUS.txt,105933,105984,N,-1,-1
RECMUS.txt,107731,107761,N,-1,-1
RECMUS.txt,107556,107761,N,-1,-1
RECMUS.txt,111694,111745,N,-1,-1
RECMUS.txt,116008,116058,N,-1,-1
RECMUS.txt,118454,118622,N,-1,-1
RECMUS.txt,133484,133528,N,-1,-1
RECMUS.txt,138231,138256,N,-1,-1
RECMUS.txt,138046,138256,N,-1,-1
RECMUS.txt,146991,147011,N,-1,-1
RECMUS.txt,146780,147011,N,-1,-1
RECMUS.txt,159841,159874,Y,159583,159924
RECMUS.txt,164442,164462,N,-1,-1
RECMUS.txt,164961,164995,N,-1,-1
RECMUS.txt,165016,165041,N,-1,-1
RECMUS.txt,186579,186613,N,-1,-1
RECMUS.txt,195270,195321,N,-1,-1
RECMUS.txt,200548,200609,N,-1,-1
RECMUS.txt,205313,205343,N,-1,-1
RECMUS.txt,213729,213769,N,-1,-1
RECMUS.txt,216175,216355,N,-1,-1
RECMUS.txt,227206,227249,N,-1,-1
RECMUS.txt,239884,239926,N,-1,-1
RECMUS.txt,248349,248380,N,-1,-1
RECMUS.txt,254311,254365,N,-1,-1
RECMUS.txt,259884,259911,N,-1,-1
RECMUS.txt,264233,264268,N,-1,-1
RECMUS.txt,277648,277679,N,-1,-1
RECMUS.txt,299949,299991,N,-1,-1
RECMUS.txt,316369,316401,N,-1,-1
RECMUS.txt,328567,328598,N,-1,-1
RECMUS.txt,336115,336165,N,-1,-1
RECMUS.txt,365797,365839,N,-1,-1
RECMUS.txt,367883,367928,N,-1,-1
RECMUS.txt,372695,372726,N,-1,-1
RECMUS.txt,377333,377383,N,-1,-1
RECMUS.txt,386725,386794,N,-1,-1
RECMUS.txt,396790,396849,N,-1,-1
RECMUS.txt,423767,423857,N,-1,-1
RECMUS.txt,461088,461094,N,-1,-1
RECMUS.txt,461088,461103,N,-1,-1
RECMUS.txt,461079,461103,N,-1,-1
RECMUS.txt,461088,461200,N,-1,-1
RECMUS.txt,483769,483803,N,-1,-1
RECMUS.txt,506775,506852,N,-1,-1
RECMUS.txt,552692,552739,N,-1,-1
RECMUS.txt,564385,564434,N,-1,-1
RECMUS.txt,569454,569486,N,-1,-1
RECMUS.txt,574230,574269,N,-1,-1
RECMUS.txt,577431,577507,N,-1,-1
RECMUS.txt,583898,583995,N,-1,-1
RECMUS.txt,592160,592191,N,-1,-1
RECMUS.txt,637305,637363,N,-1,-1
RECMUS.txt,650772,650813,N,-1,-1
RECMUS.txt,659408,659443,N,-1,-1
RECMUS.txt,666797,666861,Y,666612,666881
RECMUS.txt,679047,679117,N,-1,-1
RECMUS.txt,688998,689084,N,-1,-1
RECMUS.txt,688966,689084,N,-1,-1
RECMUS.txt,689396,689404,N,-1,-1
RECMUS.txt,705196,705247,Y,705104,705244
RECMUS.txt,705196,705338,Y,705104,705244
RECMUS.txt,730844,730872,N,-1,-1
RECMUS.txt,757879,757918,N,-1,-1
RECMUS.txt,771667,771703,N,-1,-1
RECMUS.txt,778828,778864,N,-1,-1
RECMUS.txt,836390,836421,N,-1,-1
RECMUS.txt,868575,868594,N,-1,-1
RECMUS.txt,868446,868594,N,-1,-1
RECMUS.txt,868406,868594,N,-1,-1
RECMUS.txt,876553,876595,N,-1,-1
RECMUS.txt,896897,896988,N,-1,-1
RECMUS.txt,904094,904226,N,-1,-1
RECMUS.txt,912151,912170,N,-1,-1
RECMUS.txt,912393,912473,N,-1,-1
RECMUS.txt,914930,914963,N,-1,-1
RECMUS.txt,924128,924168,N,-1,-1
RECMUS.txt,938610,938635,N,-1,-1
RECMUS.txt,938610,938657,N,-1,-1
RECMUS.txt,938599,938657,N,-1,-1
RECMUS.txt,938585,938657,N,-1,-1
RECMUS.txt,939402,939441,N,-1,-1
RECMUS.txt,945000,945022,N,-1,-1
RECMUS.txt,945920,945963,N,-1,-1
RECMUS.txt,953272,953279,N,-1,-1
RECMUS.txt,954459,954483,N,-1,-1
RECMUS.txt,954459,954532,N,-1,-1
RECMUS.txt,965214,965230,N,-1,-1
RECMUS.txt,968003,968049,N,-1,-1
RECOLL.txt,48217,48236,Y,47822,49423
RECOLL.txt,55526,55545,N,-1,-1
RECOLL.txt,66192,66250,N,-1,-1
RECOLL.txt,66696,66734,N,-1,-1
RECOLL.txt,66693,66734,N,-1,-1
RECOLL.txt,68702,68750,N,-1,-1
RECOLL.txt,75585,75709,Y,75354,75839
RECOLL.txt,75711,75769,Y,75354,75839
RECOLL.txt,75711,75847,Y,75354,75839
RECOLL.txt,75585,75847,Y,75354,75839
RECOLL.txt,91086,91098,N,-1,-1
RECOLL.txt,124083,124111,N,-1,-1
RECOLL.txt,124081,124111,N,-1,-1
RECOLL.txt,128949,128989,Y,128744,129064
RECOLL.txt,190589,190623,Y,190587,191139
RECOLL.txt,247007,247018,N,-1,-1
RECOLL.txt,247005,247018,N,-1,-1
RECOLL.txt,258713,258778,Y,258325,259491
REMKEL1.txt,4476,4499,N,-1,-1
REMKEL1.txt,8477,8499,N,-1,-1
REMKEL1.txt,9656,9678,N,-1,-1
REMKEL1.txt,9721,9732,N,-1,-1
REMKEL1.txt,9679,9732,N,-1,-1
REMKEL1.txt,10113,10150,N,-1,-1
REMKEL1.txt,10203,10246,N,-1,-1
REMKEL1.txt,12283,12321,N,-1,-1
REMKEL1.txt,15397,15425,N,-1,-1
REMKEL1.txt,15806,15848,N,-1,-1
REMKEL1.txt,384248,384259,N,-1,-1
REMKEL1.txt,465124,465131,Y,465116,468674
REMKEL1.txt,465057,465131,Y,465116,468674
REMKEL2.txt,980,1016,N,-1,-1
REMKEL2.txt,1017,1070,N,-1,-1
REMKEL2.txt,980,1070,N,-1,-1
REMKEL2.txt,1111,1152,N,-1,-1
REMKEL2.txt,2018,2048,N,-1,-1
REMKEL2.txt,5349,5381,N,-1,-1
REMKEL2.txt,5473,5506,N,-1,-1
REMKEL2.txt,5997,6016,N,-1,-1
REMKEL2.txt,9740,9770,N,-1,-1
REMKEL2.txt,10025,10049,N,-1,-1
REMKEL2.txt,293102,293137,Y,292427,293858
REMKEL2.txt,294045,294080,Y,293880,294557
REMKEL2.txt,294740,294764,Y,294601,295236
REOPER.txt,19604,19617,N,-1,-1
REOPER.txt,191377,191395,N,-1,-1
REOPER.txt,191086,191395,N,-1,-1
REOPER.txt,193070,193088,N,-1,-1
REOPER.txt,193070,193126,N,-1,-1
REOPER.txt,402040,402077,Y,400311,402065
REOPER.txt,605509,605522,N,-1,-1
THIRTY.txt,155502,155536,Y,154831,155580
THIRTY.txt,191775,191839,N,-1,-1
THIRTY.txt,195110,195142,N,-1,-1
THIRTY.txt,327633,327761,N,-1,-1
THIRTY.txt,395639,395668,Y,395053,395651
THIRTY.txt,403388,403439,N,-1,-1
TWOMEN.txt,31219,31270,N,-1,-1
TWOMEN.txt,37901,37916,N,-1,-1
